FileId,Sequence No,Time,,,EARFCN (0),RSSI (0),R0 RSRP (0),R0 RSRQ (0),R0 RS CINR (0),Cell ID (0)
10000000,4436,26:20.4,,,900,-75.57,-101.57,-16.73,0.9,465
10000000,4437,26:20.9,,,900,-77.7,-101.32,-14.31,-0.46,55
10000000,4438,26:21.4,,,900,-73.68,-97.84,-14.2,3.6,465
10000000,4439,26:21.9,,,900,-74.2,-97.52,-16.42,5.57,465
10000000,4440,26:22.4,,,900,-76.94,-96.95,-11.77,5.05,449
10000000,4441,26:22.9,,,900,-75.19,-97.91,-13.24,2.6,465
10000000,4442,26:23.4,,,900,-77.92,-101.32,-13.89,-0.09,449
10000000,4443,26:24.0,,,900,-76.88,-100.76,-14.95,-1.22,55
10000000,4444,26:24.4,,,900,-78.08,-102.89,-14.76,-1.57,449
10000000,4445,26:24.9,,,900,-75.61,-98.19,-12.24,1.8,449
10000000,4446,26:25.4,,,900,-72.48,-98.5,-16.36,2.4,465
10000000,4447,26:25.9,,,900,-76.69,-98.27,-15.57,-2.25,449
10000000,4448,26:26.4,,,900,-80.73,-101.83,-13.21,-0.4,449
10000000,4449,26:26.9,,,900,-78.47,-98.94,-12.19,2.11,465
10000000,4450,26:27.4,,,900,-80.15,-104.92,-15.08,-2.19,55
10000000,4451,26:27.9,,,900,-73.22,-95.62,-13.3,0,55
10000000,4452,26:28.4,,,900,-81.35,-96.55,-10.57,7.57,55
10000000,4453,26:28.9,,,900,-79.17,-101.39,-15.47,-0.26,465
10000000,4454,26:29.4,,,900,-77.09,-100.08,-14.28,-0.11,55
10000000,4455,26:29.9,,,900,-82.86,-96.71,-9.52,7.39,465
10000000,4456,26:30.4,,,900,-74.15,-97.41,-15.69,1.14,465
10000000,4457,26:30.9,,,900,-74.68,-97.39,-14.5,0,465
10000000,4458,26:31.4,,,900,-76.33,-99.23,-13.72,0.02,449
10000000,4459,26:31.9,,,900,-75.2,-96.14,-11.58,3.22,449
10000000,4460,26:32.4,,,900,-75.07,-101.57,-17.21,-1.26,465
10000000,4461,26:32.9,,,900,-75.35,-99.95,-15.91,-0.14,449
10000000,4462,26:33.4,,,900,-80.07,-101.19,-13.26,0.53,55
10000000,4463,26:33.9,,,900,-80.77,-102.49,-15.38,-3.32,449
10000000,4464,26:34.4,,,900,-79.3,-101.34,-14.26,2.18,465
10000000,4465,26:34.9,,,900,-77.24,-98.6,-12.97,1.27,465
10000000,4466,26:35.4,,,900,-69.86,-93.53,-13.92,0.38,465
10000000,4467,26:35.9,,,900,-77.03,-98.28,-13.73,1.73,465
10000000,4468,26:36.4,,,900,-69.83,-92.33,-13.83,6.76,465
10000000,4469,26:36.9,,,900,-72.76,-96.6,-14.69,-0.59,55
10000000,4470,26:37.4,,,900,-72.69,-96.39,-14.4,1.27,449
10000000,4471,26:37.9,,,900,-75.17,-104.26,-20.16,-4.96,465
10000000,4472,26:38.4,,,900,-75.01,-98.45,-14.4,-0.77,55
10000000,4473,26:38.9,,,900,-71.69,-94.68,-13.19,3.52,465
10000000,4474,26:39.4,,,900,-77.31,-99.25,-13.45,0.95,55
10000000,4475,26:39.9,,,900,-77.43,-99.83,-14.31,-1.27,55
10000000,4476,26:40.4,,,900,-75.15,-99.87,-14.94,0.28,465
10000000,4477,26:40.9,,,900,-76.79,-107.78,-20.93,-6.71,465
10000000,4478,26:41.4,,,900,-75.28,-96.8,-13.23,4.66,465
10000000,4479,26:41.9,,,900,-75.34,-94.91,-13.71,0.51,449
10000000,4480,26:42.4,,,900,-76.85,-107.26,-20.47,-5.91,465
10000000,4481,26:42.9,,,900,-74.34,-96.54,-15.13,-0.43,449
10000000,4482,26:43.4,,,900,-72.96,-95.01,-12.83,2.88,465
10000000,4483,26:43.9,,,900,-72.08,-91.38,-11.32,8.15,465
10000000,4484,26:44.4,,,900,-74.92,-97.82,-13.58,0.83,465
10000000,4485,26:44.9,,,900,-70.95,-93.36,-11.69,7.23,465
10000000,4486,26:45.4,,,900,-77.17,-98.05,-12.03,2.54,449
10000000,4487,26:45.9,,,900,-78.71,-97.52,-12.43,2.34,449
10000000,4488,26:46.4,,,900,-76.7,-97.79,-12.01,4.25,449
10000000,4489,26:46.9,,,900,-77.35,-97.57,-11.49,2.03,449
10000000,4490,26:47.4,,,900,-76.62,-100.24,-14.86,-1.92,55
10000000,4491,26:47.9,,,900,-77.28,-99.28,-11.89,0.55,449
10000000,4492,26:48.4,,,900,-78.05,-99.52,-12.37,0.47,449
10000000,4493,26:48.9,,,900,-77.81,-98.84,-12.54,0.95,449
10000000,4494,26:49.4,,,900,-77.31,-98.24,-12.42,1.4,449
10000000,4495,26:49.9,,,900,-74.67,-93.81,-11.27,7.41,465
10000000,4496,26:50.4,,,900,-68.64,-99.62,-21.03,-8.94,449
10000000,4497,26:50.9,,,900,-72.07,-95.9,-14.07,-0.71,55
10000000,4498,26:51.4,,,900,-67.87,-88.86,-12,8.09,465
10000000,4499,26:51.9,,,900,-72.92,-97.05,-16.14,-0.99,465
10000000,4500,26:52.4,,,900,-64.85,-94.66,-19.97,2.1,465
10000000,4501,26:52.9,,,900,-71.83,-93.33,-12.39,2.59,465
10000000,4502,26:53.4,,,900,-74.72,-93.01,-11.34,2.8,55
10000000,4503,26:53.9,,,900,-73.98,-94.44,-13.46,3.88,465
10000000,4504,26:54.4,,,900,-72.54,-95.11,-12.9,1.36,55
10000000,4505,26:54.9,,,900,-72.83,-94.78,-12.82,4.17,465
10000000,4506,26:55.4,,,900,-70.59,-92.72,-13.18,4.35,465
10000000,4507,26:55.9,,,900,-73.19,-94.99,-13.08,6.1,465
10000000,4508,26:56.4,,,900,-75.15,-96.44,-11.81,5.26,465
10000000,4509,26:56.9,,,900,-75.17,-97.62,-13.32,3.17,465
10000000,4510,26:57.4,,,900,-79.08,-98.21,-10.38,4.85,55
10000000,4511,26:57.9,,,900,-78.82,-101.1,-14.92,0.1,55
10000000,4512,26:58.4,,,900,-75.39,-104.63,-19.23,-5.48,449
10000000,4513,26:58.9,,,900,-74.88,-95.01,-11.71,5.1,465
10000000,4514,26:59.4,,,900,-79.24,-97.14,-9.54,6.34,465
10000000,4515,26:59.9,,,900,-75.57,-102.03,-14.88,-0.09,465
10000000,4516,27:00.4,,,900,-74.38,-96.72,-13.15,-0.21,449
10000000,4517,27:00.9,,,900,-78.48,-98.44,-10.79,6.22,449
10000000,4518,27:01.4,,,900,-79.79,-96.32,-11.07,2.94,465
10000000,4519,27:01.9,,,900,-78.14,-97.78,-12.26,0.17,449
10000000,4520,27:02.4,,,900,-75.78,-102.6,-18.43,-4.39,449
10000000,4521,27:02.9,,,900,-74.87,-96.06,-12.49,0.78,55
10000000,4522,27:03.4,,,900,-77.63,-97.26,-11.01,3.23,449
10000000,4523,27:03.9,,,900,-77.5,-100.22,-14.12,-0.65,55
10000000,4524,27:04.4,,,900,-77.31,-100.14,-13.34,0.56,465
10000000,4525,27:04.9,,,900,-76.73,-97.75,-12.98,2.66,465
10000000,4526,27:05.4,,,900,-71.56,-93.13,-12.22,2.1,449
10000000,4527,27:05.9,,,900,-72.02,-89.6,-9.86,6.73,465
10000000,4528,27:06.4,,,900,-68.63,-88.98,-11.11,6.37,449
10000000,4529,27:06.9,,,900,-66.81,-90.17,-14.17,-0.43,449
10000000,4530,27:07.4,,,900,-69.28,-91.81,-12.79,4.11,465
10000000,4531,27:07.9,,,900,-71.98,-93.74,-13.51,4.6,465
10000000,4532,27:08.4,,,900,-70.5,-91.19,-11.84,3.88,465
10000000,4533,27:08.9,,,900,-71.81,-90.06,-10.2,3.88,449
10000000,4534,27:09.4,,,900,-74.71,-92.8,-11.01,3.26,449
10000000,4535,27:09.9,,,900,-72.66,-90.97,-12.41,3.53,465
10000000,4536,27:10.4,,,900,-75.29,-94.11,-11.17,2.43,449
10000000,4537,27:10.9,,,900,-75.75,-96.4,-13.91,1.11,465
10000000,4538,27:11.4,,,900,-73.09,-95.24,-11.94,2.66,449
10000000,4539,27:11.9,,,900,-79.03,-100.63,-13.29,0.56,449
10000000,4540,27:12.4,,,900,-74.55,-96.33,-13.82,0.82,449
10000000,4541,27:12.9,,,900,-77.55,-96.37,-12.02,4.24,465
10000000,4542,27:13.4,,,900,-75.8,-98.18,-12.91,0,465
10000000,4543,27:13.9,,,900,-74.13,-97.3,-16.52,5.05,55
10000000,4544,27:14.4,,,900,-79.28,-101.86,-14.4,0.64,55
10000000,4545,27:14.9,,,900,-74.12,-98.15,-14.06,1.55,55
10000000,4546,27:15.4,,,900,-73.27,-95.06,-12.89,3.13,465
10000000,4547,27:15.9,,,900,-74.06,-96.98,-12.85,0.24,55
10000000,4548,27:16.4,,,900,-73.95,-92.25,-11.25,8.28,465
10000000,4549,27:16.9,,,900,-73.28,-95.55,-12.73,3.15,55
10000000,4550,27:17.4,,,900,-72.63,-95.54,-15.12,2.26,465
10000000,4551,27:17.9,,,900,-71.62,-93.68,-13.18,5.11,465
10000000,4552,27:18.4,,,900,-71.64,-94.82,-13.92,1.28,465
10000000,4553,27:18.9,,,900,-76.57,-95.9,-11.2,4.7,449
10000000,4554,27:19.4,,,900,-73.59,-94.94,-12.02,8.64,465
10000000,4555,27:19.9,,,900,-75.78,-96.75,-13.36,2.53,465
10000000,4556,27:20.4,,,900,-73.31,-98.91,-15.5,0.23,55
10000000,4557,27:20.9,,,900,-77.03,-97.93,-12.55,2.9,449
10000000,4558,27:21.4,,,900,-75.04,-97.05,-14.11,2.76,465
10000000,4559,27:21.9,,,900,-79.91,-99.57,-12.82,2.93,55
10000000,4560,27:22.4,,,900,-73.67,-96.87,-13.47,1.17,449
10000000,4561,27:22.9,,,900,-77.03,-98.46,-12.55,4.9,449
10000000,4562,27:23.4,,,900,-73.4,-93.32,-11.16,3.36,449
10000000,4563,27:23.9,,,900,-80.39,-100.92,-11.73,2.8,55
10000000,4564,27:24.4,,,900,-76.52,-99.43,-14.43,-0.58,449
10000000,4565,27:24.9,,,900,-77.2,-100.28,-14.75,0.16,449
10000000,4566,27:25.4,,,900,-78.89,-99.22,-12.61,1.3,449
10000000,4567,27:25.9,,,900,-77.55,-96.57,-10.99,5.74,449
10000000,4568,27:26.4,,,900,-75.75,-95.23,-11.13,4.77,449
10000000,4569,27:26.9,,,900,-76.64,-97.41,-11.17,6.98,449
10000000,4570,27:27.4,,,900,-80.52,-100.39,-10.22,5.26,449
10000000,4571,27:27.9,,,900,-81.46,-101.93,-13.75,0.38,55
10000000,4572,27:28.4,,,900,-80.93,-101.04,-11.59,4.31,449
10000000,4573,27:28.9,,,900,-84.4,-104.45,-10.13,6.57,465
10000000,4574,27:29.4,,,900,-79.46,-98.88,-10.95,9.1,449
10000000,4575,27:29.9,,,900,-81.25,-100.22,-12.32,7.01,449
10000000,4576,27:30.4,,,900,-84.06,-104.36,-12.61,0.66,55
10000000,4577,27:30.9,,,900,-76.82,-98.45,-11.55,3.5,55
10000000,4578,27:31.4,,,900,-76.8,-96.49,-11.76,3.51,55
10000000,4579,27:31.9,,,900,-76.82,-95.57,-12.01,5.82,449
10000000,4580,27:32.4,,,900,-73.8,-93.22,-10.79,6.49,449
10000000,4581,27:32.9,,,900,-68.29,-88.53,-10.59,11.56,449
10000000,4582,27:33.4,,,900,-73.95,-93.71,-10.73,7.52,449
10000000,4583,27:33.9,,,900,-73.35,-96.01,-13.54,-0.6,449
10000000,4584,27:34.4,,,900,-67.41,-87.35,-10.47,7.75,449
10000000,4585,27:34.9,,,900,-66.76,-87.22,-11.32,9.66,449
10000000,4586,27:35.4,,,900,-72.79,-89.3,-9.27,12.68,449
10000000,4587,27:35.9,,,900,-72.04,-90.62,-11.08,3.59,449
10000000,4588,27:36.4,,,900,-66.77,-86.22,-10.12,12.96,449
10000000,4589,27:36.9,,,900,-75.14,-90.67,-11.5,4.87,449
10000000,4590,27:37.4,,,900,-70.76,-92.21,-12.18,4.99,449
10000000,4591,27:37.9,,,900,-66.9,-85.94,-11.14,13.66,449
10000000,4592,27:38.4,,,900,-68.61,-86.36,-9.37,13.92,449
10000000,4593,27:38.9,,,900,-69.08,-89.62,-11.47,7.86,449
10000000,4594,27:39.4,,,900,-72.1,-89.66,-10.74,10.22,449
10000000,4595,27:39.9,,,900,-71.48,-88.22,-9.09,9.34,449
10000000,4596,27:40.4,,,900,-67.97,-87.18,-11.08,11.31,449
10000000,4597,27:40.9,,,900,-67.53,-88.65,-9.9,8.72,449
10000000,4598,27:41.4,,,900,-72.33,-89.92,-9.79,7.47,449
10000000,4599,27:41.9,,,900,-68.45,-87.37,-9.98,11.7,449
10000000,4600,27:42.4,,,900,-68.35,-87.69,-11,10.29,449
10000000,4601,27:42.9,,,900,-69.44,-89.4,-11.51,8.87,449
10000000,4602,27:43.4,,,900,-68.86,-89.26,-11.26,6.62,449
10000000,4603,27:43.9,,,900,-68.66,-89.47,-11.38,7.64,449
10000000,4604,27:44.4,,,900,-69.18,-89.05,-10.75,9.75,449
10000000,4605,27:44.9,,,900,-68.51,-89.33,-11.8,8.53,449
10000000,4606,27:45.4,,,900,-69.1,-89,-11.28,8.6,449
10000000,4607,27:45.9,,,900,-70.33,-89.3,-11.24,8.16,449
10000000,4608,27:46.4,,,900,-69.66,-89.21,-10.96,7.67,449
10000000,4609,27:46.9,,,900,-68.95,-89.01,-10.75,9.58,449
10000000,4610,27:47.4,,,900,-71.15,-89.28,-10.63,9.22,449
10000000,4611,27:47.9,,,900,-68.95,-89.31,-10.5,8.72,449
10000000,4612,27:48.4,,,900,-71.92,-89.29,-10.95,9.85,449
10000000,4613,27:48.9,,,900,-69.29,-89.13,-11.27,9.31,449
10000000,4614,27:49.4,,,900,-71.41,-88.93,-9.18,9.77,449
10000000,4615,27:49.9,,,900,-70.97,-88.58,-11.12,10.12,449
10000000,4616,27:50.4,,,900,-68.1,-87.92,-11.05,10.02,449
10000000,4617,27:50.9,,,900,-69.69,-88.17,-9.15,13.09,449
10000000,4618,27:51.4,,,900,-68.55,-88.73,-10.93,9.67,449
10000000,4619,27:51.9,,,900,-70.19,-88.44,-10.76,9.52,449
10000000,4620,27:52.4,,,900,-72.71,-87.84,-9.68,10.44,449
10000000,4621,27:52.9,,,900,-67.78,-87.21,-10.27,10.86,449
10000000,4622,27:53.4,,,900,-70.54,-86.8,-9.59,12.64,449
10000000,4623,27:53.9,,,900,-67.13,-86.85,-10.47,13.95,449
10000000,4624,27:54.4,,,900,-66.18,-84.48,-10.59,13.07,449
10000000,4625,27:54.9,,,900,-65,-85.8,-11.79,6.08,449
10000000,4626,27:55.4,,,900,-61.97,-83.14,-11.45,9.88,449
10000000,4627,27:55.9,,,900,-70.7,-89.26,-11.06,5.33,449
10000000,4628,27:56.4,,,900,-69.08,-93.05,-14.83,-0.79,55
10000000,4629,27:56.9,,,900,-69.08,-93.23,-14.75,-1.36,449
10000000,4630,27:57.4,,,900,-68.85,-91.48,-12.63,1.21,449
10000000,4631,27:57.9,,,900,-68.55,-86.79,-11.07,7.06,449
10000000,4632,27:58.4,,,900,-72.27,-90.19,-10.2,7.07,449
10000000,4633,27:58.9,,,900,-71.32,-90.69,-11.73,5.24,449
10000000,4634,27:59.4,,,900,-68.56,-85.87,-10.91,9.3,449
10000000,4635,27:59.9,,,900,-70.33,-94.62,-15.18,-2.46,449
10000000,4636,28:00.4,,,900,-66.17,-84.62,-9.57,13.14,449
10000000,4637,28:00.9,,,900,-70.12,-92,-12.01,4.43,449
10000000,4638,28:01.4,,,900,-66.89,-87.47,-10.77,12.07,449
10000000,4639,28:01.9,,,900,-69.37,-86.82,-10.58,14.73,449
10000000,4640,28:02.4,,,900,-68.8,-89.59,-11.01,5.93,449
10000000,4641,28:02.9,,,900,-64.12,-84.09,-10.79,7.03,449
10000000,4642,28:03.4,,,900,-65.56,-82.3,-8.43,11.06,449
10000000,4643,28:03.9,,,900,-58.43,-79.77,-12.07,13.83,449
10000000,4644,28:04.4,,,900,-59.28,-78.59,-9.78,13.35,449
10000000,4645,28:04.9,,,900,-56.18,-76.73,-10,14.28,449
10000000,4646,28:05.4,,,900,-55.08,-74.27,-9.96,18.55,449
10000000,4647,28:05.9,,,900,-54.61,-73.66,-8.83,17.89,449
10000000,4648,28:06.4,,,900,-62.23,-76.62,-8.69,15.28,449
10000000,4649,28:06.9,,,900,-59.27,-79.58,-10.45,10.37,449
10000000,4650,28:07.4,,,900,-57.91,-77.86,-11.05,10.11,449
10000000,4651,28:07.9,,,900,-57.89,-77.81,-10.59,15.62,449
10000000,4652,28:08.4,,,900,-65.06,-81.07,-8.62,13.84,449
10000000,4653,28:08.9,,,900,-65.65,-82.91,-8.92,13.71,449
10000000,4654,28:09.4,,,900,-65.44,-83.42,-10.09,10.38,449
10000000,4655,28:09.9,,,900,-69.35,-83.57,-8.62,11.89,449
10000000,4656,28:10.4,,,900,-65.3,-83.78,-8.83,14.01,449
10000000,4657,28:10.9,,,900,-67.89,-83.22,-7.98,12.94,449
10000000,4658,28:11.4,,,900,-62.52,-80.76,-11.1,11.74,449
10000000,4659,28:11.9,,,900,-62.01,-81.62,-10.95,8.72,449
10000000,4660,28:12.4,,,900,-55.84,-76.34,-11.03,13.57,449
10000000,4661,28:12.9,,,900,-62.94,-81.96,-10.81,7.79,449
10000000,4662,28:13.4,,,900,-63.85,-80.14,-10.06,11.84,449
10000000,4663,28:13.9,,,900,-65.61,-82.7,-10.24,11.92,449
10000000,4664,28:14.4,,,900,-65.25,-84.59,-10.84,6.06,449
10000000,4665,28:14.9,,,900,-63.42,-82.73,-10.94,15.13,449
10000000,4666,28:15.4,,,900,-62.46,-81.33,-9.87,16.59,449
10000000,4667,28:15.9,,,900,-61.77,-78.98,-10.07,14.43,449
10000000,4668,28:16.4,,,900,-68.01,-85.34,-10.39,8.88,449
10000000,4669,28:16.9,,,900,-67.02,-86.48,-11.51,4.63,449
10000000,4670,28:17.4,,,900,-66.84,-87.56,-10.67,8.72,449
10000000,4671,28:17.9,,,900,-70.74,-89.38,-12.22,4.72,449
10000000,4672,28:18.4,,,900,-66.61,-86.65,-10.92,7.1,449
10000000,4673,28:18.9,,,900,-63.61,-84.57,-11.46,8.06,449
