FileId,Sequence No,Time,,,EARFCN (0),RSSI (0),R0 RSRP (0),R0 RSRQ (0),R0 RS CINR (0),Cell ID (0)
10000000,77449,28:12.7,,,66686,-64.48,-83.56,-8.49,16.42,237
10000000,77450,28:13.2,,,66686,-71.21,-92.66,-12.28,4.72,237
10000000,77451,28:13.8,,,66686,-68.05,-98.5,-18.35,0.29,237
10000000,77452,28:14.2,,,66686,-74.44,-98.52,-16.98,0.4,237
10000000,77453,28:14.7,,,66686,-70.31,-96.19,-19.68,5.79,237
10000000,77454,28:15.2,,,66686,-64.47,-85.55,-11.93,13.09,237
10000000,77455,28:15.7,,,66686,-65.34,-87.28,-10.27,9.22,237
10000000,77456,28:16.3,,,66686,-58.79,-86.58,-16.48,10.21,237
10000000,77457,28:16.8,,,66686,-59.44,-85.61,-15.18,12.68,237
10000000,77458,28:17.2,,,66686,-66.26,-86.99,-12.68,10.8,237
10000000,77459,28:17.7,,,66686,-61.32,-88.05,-15.65,7.23,237
10000000,77460,28:18.3,,,66686,-70.62,-90.4,-10.04,8.9,237
10000000,77461,28:18.8,,,66686,-69.78,-90.82,-11.16,9.76,237
10000000,77462,28:19.3,,,66686,-67.67,-92.8,-14.64,11,237
10000000,77463,28:19.8,,,66686,-74.45,-94.06,-9.75,6.85,237
10000000,77464,28:20.3,,,66686,-75.21,-92.77,-9.03,8.87,237
10000000,77465,28:20.8,,,66686,-66.41,-93.75,-15.61,6.67,237
10000000,77466,28:21.3,,,66686,-70.03,-93.23,-14.03,8.12,237
10000000,77467,28:21.8,,,66686,-74.88,-94.33,-12.12,6.92,237
10000000,77468,28:22.2,,,66686,-73.74,-91.49,-10.18,11.63,237
10000000,77469,28:22.7,,,66686,-76.01,-96.86,-12.95,4.68,237
10000000,77470,28:23.3,,,66686,-66.16,-88.05,-11.26,14.48,237
10000000,77471,28:23.7,,,66686,-69.41,-86.93,-8.97,15,237
10000000,77472,28:24.2,,,66686,-69.04,-84.87,-8.91,11.41,237
10000000,77473,28:24.8,,,66686,-72.73,-89.06,-10.59,14.29,237
10000000,77474,28:25.3,,,66686,-71.04,-82.64,-8.61,21.39,237
10000000,77475,28:25.7,,,66686,-68.74,-89.37,-11.16,9.04,237
10000000,77476,28:26.3,,,66686,-68.77,-89.56,-11.92,14.68,237
10000000,77477,28:26.7,,,66686,-70.48,-89.38,-10.1,12.95,237
10000000,77478,28:27.3,,,66686,-79.48,-89.74,-7.88,14.37,237
10000000,77479,28:27.8,,,66686,-80.55,-90.44,-7.4,15.15,237
10000000,77480,28:28.2,,,66686,-78.84,-90.62,-7.71,12.09,237
10000000,77481,28:28.7,,,66686,-75.28,-90.44,-9.36,11.99,237
10000000,77482,28:29.2,,,66686,-76.29,-90.51,-8.73,10.5,237
10000000,77483,28:29.7,,,66686,-70.69,-90.26,-10.97,9.63,237
10000000,77484,28:30.2,,,66686,-79.04,-90.28,-7.94,11.92,237
10000000,77485,28:30.7,,,66686,-73.66,-90.56,-9.34,12.52,237
10000000,77486,28:31.3,,,66686,-72.15,-90.38,-9.09,12.75,237
10000000,77487,28:31.8,,,66686,-74.59,-91.71,-7.61,14.3,237
10000000,77488,28:32.2,,,66686,-81.05,-92.35,-9.51,11,237
10000000,77489,28:32.7,,,66686,-75.79,-91.87,-9.01,12.95,237
10000000,77490,28:33.2,,,66686,-71.03,-91.07,-12,13.04,237
10000000,77491,28:33.8,,,66686,-70.17,-91.09,-12.35,13.63,237
10000000,77492,28:34.2,,,66686,-73.55,-95.12,-11.41,11.58,237
10000000,77493,28:34.7,,,66686,-69.76,-91.7,-15.02,6.5,237
10000000,77494,28:35.3,,,66686,-78.76,-94.75,-10.23,8.14,237
10000000,77495,28:35.8,,,66686,-76.97,-97.11,-10.05,5.98,237
10000000,77496,28:36.2,,,66686,-74.12,-98.27,-16,4.3,237
10000000,77497,28:36.7,,,66686,-66.63,-87,-11.74,10.55,237
10000000,77498,28:37.3,,,66686,-75.6,-87.66,-8.3,16.07,237
10000000,77499,28:37.8,,,66686,-68.88,-88.25,-9.46,11.87,237
10000000,77500,28:38.3,,,66686,-74.97,-89.26,-8.68,10.06,237
10000000,77501,28:38.7,,,66686,-72.86,-98.36,-14.89,4.81,237
10000000,77502,28:39.2,,,66686,-68.87,-86.67,-10.64,11.12,237
10000000,77503,28:39.7,,,66686,-69.23,-96.19,-16.88,6.42,237
10000000,77504,28:40.3,,,66686,-76.49,-94.39,-10.38,7,237
10000000,77505,28:40.7,,,66686,-71.45,-89.87,-10.06,16.85,237
10000000,77506,28:41.2,,,66686,-75.99,-97.34,-13.16,6.55,237
10000000,77507,28:41.8,,,66686,-73.74,-90.96,-12.67,12.92,237
10000000,77508,28:42.2,,,66686,-69.26,-89.9,-10.4,14.47,237
10000000,77509,28:42.7,,,66686,-76.55,-92.9,-8.37,12.37,237
10000000,77510,28:43.2,,,66686,-72.72,-89.13,-10.17,15.27,237
10000000,77511,28:43.8,,,66686,-72.97,-88.2,-10.08,16,237
10000000,77512,28:44.3,,,66686,-74.96,-90.59,-8.92,10.87,237
10000000,77513,28:44.7,,,66686,-69.58,-85.2,-8.38,14.68,237
10000000,77514,28:45.2,,,66686,-79.13,-90.31,-7.9,14.61,237
10000000,77515,28:45.7,,,66686,-65.18,-88.52,-11.93,13.88,237
10000000,77516,28:46.2,,,66686,-69.43,-93.35,-13,9.2,237
10000000,77517,28:46.7,,,66686,-70.1,-88.81,-9.24,12.53,237
10000000,77518,28:47.3,,,66686,-71.79,-91.1,-11.18,9.27,237
10000000,77519,28:47.7,,,66686,-73.63,-91.14,-8.43,10.99,237
10000000,77520,28:48.3,,,66686,-70.63,-90.58,-12.52,9.57,237
10000000,77521,28:48.7,,,66686,-67.42,-91.37,-11.62,10.58,237
10000000,77522,28:49.2,,,66686,-70.72,-84.66,-9.1,10.1,237
10000000,77523,28:49.8,,,66686,-72.96,-83.87,-7.59,12.44,237
10000000,77524,28:50.2,,,66686,-71.13,-93.25,-10.98,5.75,237
10000000,77525,28:50.7,,,66686,-73.8,-89.2,-9,8.23,237
10000000,77526,28:51.3,,,66686,-73.72,-88.14,-8.95,11.96,237
10000000,77527,28:51.7,,,66686,-68.26,-86.61,-7.85,19.18,237
10000000,77528,28:52.2,,,66686,-76.27,-94.98,-11.12,6.51,237
10000000,77529,28:52.7,,,66686,-74.12,-99.23,-11.72,-2.65,242
10000000,77530,28:53.3,,,66686,-81.38,-100.77,-13.18,4.46,237
10000000,77531,28:53.8,,,66686,-73.72,-97.73,-13.52,5.67,237
10000000,77532,28:54.2,,,66686,-77.42,-94.71,-11.69,2.94,242
10000000,77533,28:54.7,,,66686,-81.59,-96.49,-8.89,6.53,242
10000000,77534,28:55.2,,,66686,-75.13,-90.16,-10.21,8.93,237
10000000,77535,28:55.7,,,66686,-80.51,-93.62,-9.83,3.87,237
10000000,77536,28:56.3,,,66686,-76.75,-92.68,-8.85,8.42,237
10000000,77537,28:56.7,,,66686,-78.97,-96.45,-10.34,5.8,237
10000000,77538,28:57.2,,,66686,-80.59,-97.56,-12.02,3.58,237
10000000,77539,28:57.7,,,66686,-78.62,-94.15,-10.06,3.86,237
10000000,77540,28:58.2,,,66686,-77.01,-92.35,-8.7,6.86,237
10000000,77541,28:58.8,,,66686,-76.28,-89.89,-8.39,7.33,237
10000000,77542,28:59.3,,,66686,-76.19,-89.1,-9.34,9.31,242
10000000,77543,28:59.7,,,66686,-75.25,-91.52,-11.29,3.3,242
10000000,77544,29:00.2,,,66686,-69.71,-90.99,-12.21,0.64,237
10000000,77545,29:00.7,,,66686,-72.41,-92.54,-12.74,2.04,242
10000000,77546,29:01.3,,,66686,-69.65,-86.53,-9.49,8.53,237
10000000,77547,29:01.8,,,66686,-72.77,-86.29,-9.02,6.16,237
10000000,77548,29:02.2,,,66686,-67.16,-88.84,-13.25,3.51,242
10000000,77549,29:02.7,,,66686,-70.93,-90.13,-10.12,5.55,237
10000000,77550,29:03.2,,,66686,-73.16,-86.7,-10.29,5.55,237
10000000,77551,29:03.8,,,66686,-60.76,-83.49,-11.29,12.3,237
10000000,77552,29:04.3,,,66686,-64.42,-79.94,-10.78,3.7,242
10000000,77553,29:04.7,,,66686,-59.18,-78.65,-11.41,4.72,237
10000000,77554,29:05.2,,,66686,-60.61,-80.02,-11.67,3.6,237
10000000,77555,29:05.7,,,66686,-62.94,-81.68,-10.84,5.15,242
10000000,77556,29:06.3,,,66686,-65.41,-82.16,-9.5,8.34,237
10000000,77557,29:06.8,,,66686,-63.01,-86.49,-11.13,4.15,237
10000000,77558,29:07.2,,,66686,-66.12,-83.79,-10.97,2.44,237
10000000,77559,29:07.7,,,66686,-61.36,-82.76,-11.75,4.31,237
10000000,77560,29:08.2,,,66686,-61.78,-82.59,-10.39,8.42,237
10000000,77561,29:08.8,,,66686,-68.02,-86.81,-10.1,3.21,242
10000000,77562,29:09.3,,,66686,-73.41,-87.61,-10.14,6.15,237
10000000,77563,29:09.7,,,66686,-66.01,-85.22,-10.02,8.88,237
10000000,77564,29:10.2,,,66686,-69.47,-85.64,-10.3,6.41,237
10000000,77565,29:10.7,,,66686,-72.04,-87.73,-8.18,10.64,242
10000000,77566,29:11.3,,,66686,-69.55,-87.15,-9.28,8.29,237
10000000,77567,29:11.7,,,66686,-72.03,-90.19,-12.07,3.84,237
10000000,77568,29:12.2,,,66686,-72.94,-89.23,-10.7,3.85,242
10000000,77569,29:12.8,,,66686,-69.81,-88.85,-9.27,5.3,242
10000000,77570,29:13.3,,,66686,-76.44,-94.73,-12.04,3.89,237
10000000,77571,29:13.8,,,66686,-72.81,-92.56,-13.38,3.69,237
10000000,77572,29:14.3,,,66686,-75,-94.21,-10.22,7.89,242
10000000,77573,29:14.8,,,66686,-70.45,-95.36,-14.24,2.99,242
10000000,77574,29:15.3,,,66686,-73.31,-92.24,-8.93,12.05,237
10000000,77575,29:15.8,,,66686,-72.4,-89.8,-11.91,8.94,237
10000000,77576,29:16.3,,,66686,-68.09,-90.25,-11.9,2.38,237
10000000,77577,29:16.7,,,66686,-75.74,-98.59,-13.26,3.1,237
10000000,77578,29:17.2,,,66686,-76.42,-94.11,-10.42,4.61,237
10000000,77579,29:17.7,,,66686,-69.07,-93.34,-12.57,3.65,242
10000000,77580,29:18.2,,,66686,-72.72,-94.25,-12.24,3.59,237
10000000,77581,29:18.8,,,66686,-68.7,-95.57,-15.25,5.53,237
10000000,77582,29:19.2,,,66686,-82.38,-103.45,-14.18,-0.83,237
10000000,77583,29:19.7,,,66686,-76.64,-91.21,-9.82,10.99,237
10000000,77584,29:20.2,,,66686,-74.43,-89.95,-10.16,11.37,242
10000000,77585,29:20.8,,,66686,-67.68,-90.94,-13.41,5.25,237
10000000,77586,29:21.2,,,66686,-73.23,-90.07,-10.47,4.93,242
10000000,77587,29:21.7,,,66686,-70.04,-88.24,-9.71,3.23,237
10000000,77588,29:22.2,,,66686,-69.5,-91.37,-13.31,3.58,242
10000000,77589,29:22.8,,,66686,-71.79,-88.58,-10.25,2.82,237
10000000,77590,29:23.2,,,66686,-73.42,-91.8,-14.49,10.1,242
10000000,77591,29:23.7,,,66686,-69.36,-89.98,-11.56,1.01,237
10000000,77592,29:24.2,,,66686,-63.45,-89.2,-15.53,-0.23,237
10000000,77593,29:24.7,,,66686,-63.41,-96.43,-21.21,-9.44,237
10000000,77594,29:25.3,,,66686,-71.86,-89.09,-11.47,4.16,242
10000000,77595,29:25.7,,,66686,-65.05,-85.47,-14.07,3.92,242
10000000,77596,29:26.2,,,66686,-62.07,-86.52,-15.41,2.6,242
10000000,77597,29:26.7,,,66686,-67.13,-86.62,-10.58,-0.58,237
10000000,77598,29:27.3,,,66686,-64.31,-87.53,-15.17,1.6,242
10000000,77599,29:27.8,,,66686,-67.35,-87.39,-13.15,-0.64,237
10000000,77600,29:28.2,,,66686,-66.07,-85.44,-12.59,3.07,242
10000000,77601,29:28.7,,,66686,-72.44,-87.15,-9.66,8.63,242
10000000,77602,29:29.3,,,66686,-68.27,-83.25,-12.19,11.32,242
10000000,77603,29:29.7,,,66686,-68.78,-84.41,-10.14,8.86,242
10000000,77604,29:30.2,,,66686,-70.22,-86.27,-8.58,7.71,242
10000000,77605,29:30.7,,,66686,-68.31,-85.83,-10.56,6.15,242
10000000,77606,29:31.2,,,66686,-64.36,-87.29,-13.11,6.29,242
10000000,77607,29:31.8,,,66686,-69.46,-88.38,-9.99,4.24,242
10000000,77608,29:32.3,,,66686,-64.12,-87.52,-10.74,5.69,242
10000000,77609,29:32.7,,,66686,-70.63,-87.74,-10.8,5.8,242
10000000,77610,29:33.2,,,66686,-71.48,-88.12,-10.41,5.23,242
10000000,77611,29:33.7,,,66686,-66.5,-87.65,-12.02,5.96,242
10000000,77612,29:34.3,,,66686,-65.62,-87.79,-12.45,5.75,242
10000000,77613,29:34.8,,,66686,-64.42,-88.38,-13.99,6.05,242
10000000,77614,29:35.2,,,66686,-67.93,-88.94,-11.85,5.74,242
10000000,77615,29:35.7,,,66686,-65.65,-87.88,-12.73,5.4,242
10000000,77616,29:36.2,,,66686,-66.67,-88.33,-11.89,5,242
10000000,77617,29:36.8,,,66686,-69.67,-88.15,-9.38,5.65,242
10000000,77618,29:37.2,,,66686,-68.1,-88.29,-12.21,5.25,242
10000000,77619,29:37.7,,,66686,-69.07,-88.02,-10.68,6.21,242
10000000,77620,29:38.2,,,66686,-63.32,-88.37,-14.27,3.7,242
10000000,77621,29:38.8,,,66686,-65.13,-88.1,-12.97,4.92,242
10000000,77622,29:39.3,,,66686,-68.2,-88.75,-10.39,5.17,242
10000000,77623,29:39.7,,,66686,-73.21,-88.76,-9.59,5.9,242
10000000,77624,29:40.2,,,66686,-69.14,-88.85,-9.4,6.73,242
10000000,77625,29:40.7,,,66686,-69.02,-88.36,-10.4,4.48,242
10000000,77626,29:41.2,,,66686,-69.89,-88.96,-11.18,6.8,242
10000000,77627,29:41.8,,,66686,-66.49,-88.91,-12.66,5.62,242
10000000,77628,29:42.2,,,66686,-69.04,-86.9,-10.08,6.14,242
10000000,77629,29:42.7,,,66686,-65.39,-88.34,-12.48,5.03,242
10000000,77630,29:43.2,,,66686,-67.39,-88.13,-13.46,4.07,242
10000000,77631,29:43.7,,,66686,-66.38,-86.9,-11.73,5.86,242
10000000,77632,29:44.3,,,66686,-63.67,-86.63,-13.3,7.61,242
10000000,77633,29:44.8,,,66686,-62.98,-86.51,-13.58,3.76,242
10000000,77634,29:45.2,,,66686,-68.13,-86.75,-11.02,4.46,242
10000000,77635,29:45.7,,,66686,-61.33,-87.44,-15.19,1.61,242
10000000,77636,29:46.2,,,66686,-64.6,-87.75,-14.74,4.5,242
10000000,77637,29:46.8,,,66686,-65.59,-87.59,-13.53,6.75,242
10000000,77638,29:47.3,,,66686,-66.72,-87.49,-12.02,5.59,242
10000000,77639,29:47.7,,,66686,-69.88,-87.66,-10.51,8.67,242
10000000,77640,29:48.2,,,66686,-68.38,-87.23,-11.62,7.89,242
10000000,77641,29:48.7,,,66686,-73.47,-87.53,-8.51,8.29,242
10000000,77642,29:49.3,,,66686,-69.54,-87.26,-10.13,8.48,242
10000000,77643,29:49.7,,,66686,-65.52,-86.74,-11.19,4.64,242
10000000,77644,29:50.2,,,66686,-72.12,-87.15,-9.18,7.18,242
10000000,77645,29:50.7,,,66686,-68.47,-86.83,-10.52,4.94,242
10000000,77646,29:51.3,,,66686,-70.82,-86.45,-10.35,6.31,242
10000000,77647,29:51.8,,,66686,-64.96,-86.35,-11.44,7.96,242
10000000,77648,29:52.2,,,66686,-72.6,-87.01,-10.45,3.93,242
10000000,77649,29:52.7,,,66686,-68.34,-88.98,-12.55,4.53,237
10000000,77650,29:53.3,,,66686,-70.21,-88.4,-10.73,6.27,237
10000000,77651,29:53.8,,,66686,-70.61,-89.02,-11.3,4.35,237
10000000,77652,29:54.2,,,66686,-73.51,-87.36,-10.26,4.32,242
10000000,77653,29:54.7,,,66686,-66.26,-88.08,-12.89,3.68,237
10000000,77654,29:55.3,,,66686,-73.99,-88.29,-10.76,5.75,237
10000000,77655,29:55.8,,,66686,-68.97,-87.98,-10.07,5.62,237
10000000,77656,29:56.2,,,66686,-64.94,-87.49,-13.27,1.58,237
10000000,77657,29:56.7,,,66686,-63.25,-88.5,-14.72,0.54,237
10000000,77658,29:57.2,,,66686,-74.94,-87.8,-10.76,3.54,237
10000000,77659,29:57.8,,,66686,-66.2,-87.86,-12.15,3.81,237
10000000,77660,29:58.2,,,66686,-67.99,-88.44,-13.08,4.53,237
10000000,77661,29:58.7,,,66686,-68.35,-88.42,-11.78,2.75,242
10000000,77662,29:59.2,,,66686,-69.56,-88.55,-11.92,3.31,237
10000000,77663,29:59.7,,,66686,-75.96,-88.93,-10.07,5.43,237
10000000,77664,30:00.3,,,66686,-66.92,-87.91,-11.92,2.83,242
10000000,77665,30:00.7,,,66686,-71.07,-88.49,-10.68,4.29,242
10000000,77666,30:01.2,,,66686,-71.8,-88.97,-11.27,4.92,242
10000000,77667,30:01.7,,,66686,-72.92,-89.98,-10.87,6.41,242
10000000,77668,30:02.3,,,66686,-70.51,-89.77,-11.72,4.51,242
10000000,77669,30:02.8,,,66686,-68.87,-88.62,-10.97,4.53,242
10000000,77670,30:03.2,,,66686,-75.5,-89.94,-9.79,7.69,242
10000000,77671,30:03.7,,,66686,-70.95,-89.68,-11.15,4.55,242
10000000,77672,30:04.3,,,66686,-66.26,-90.37,-13.82,1.67,242
10000000,77673,30:04.8,,,66686,-66.91,-88.91,-12.74,7.5,242
10000000,77674,30:05.2,,,66686,-72.13,-88.25,-10.23,6.26,242
10000000,77675,30:05.7,,,66686,-64.2,-87.64,-13.46,5.38,242
10000000,77676,30:06.2,,,66686,-67.97,-87.28,-11.09,4.71,242
10000000,77677,30:06.7,,,66686,-65.12,-88.62,-14.13,4.64,242
10000000,77678,30:07.3,,,66686,-66.3,-87.45,-11.78,2.14,237
10000000,77679,30:07.7,,,66686,-66.72,-87.73,-11.78,3.1,237
10000000,77680,30:08.2,,,66686,-66.02,-87.64,-13.2,2.18,237
10000000,77681,30:08.7,,,66686,-68.02,-88.29,-11.94,2.45,242
10000000,77682,30:09.2,,,66686,-72.21,-88.13,-11.26,4.66,237
10000000,77683,30:09.8,,,66686,-68,-88.14,-11.87,4.57,237
10000000,77684,30:10.2,,,66686,-66.98,-88.14,-12.6,3.18,237
10000000,77685,30:10.8,,,66686,-68.19,-88.48,-13.15,2.61,237
10000000,77686,30:11.3,,,66686,-76.12,-88.34,-10.1,5,237
10000000,77687,30:11.8,,,66686,-67.74,-88.31,-11.09,6.31,237
10000000,77688,30:12.3,,,66686,-66.43,-88.58,-11.92,1.99,242
10000000,77689,30:12.7,,,66686,-72.25,-88.98,-11.27,5.02,237
10000000,77690,30:13.2,,,66686,-67.09,-88.27,-12.04,2.86,242
10000000,77691,30:13.7,,,66686,-67.62,-88.63,-11.39,4.89,242
10000000,77692,30:14.3,,,66686,-72.41,-88.65,-9.79,6,242
10000000,77693,30:14.8,,,66686,-71.36,-88.73,-9.86,5.55,242
10000000,77694,30:15.2,,,66686,-72.49,-88.64,-10.51,6.08,242
10000000,77695,30:15.7,,,66686,-70.95,-88.88,-9.59,5.74,242
10000000,77696,30:16.2,,,66686,-68.42,-89.57,-11.3,2.73,242
10000000,77697,30:16.8,,,66686,-66.54,-86.41,-11.9,3.27,242
10000000,77698,30:17.3,,,66686,-71.11,-88.45,-10.96,3.42,242
10000000,77699,30:17.7,,,66686,-69.14,-88.29,-10.39,6.11,242
10000000,77700,30:18.2,,,66686,-68.15,-87.95,-10.85,6.58,242
10000000,77701,30:18.7,,,66686,-70.83,-89.13,-10.45,6.31,242
10000000,77702,30:19.3,,,66686,-73.27,-88.3,-9.95,6.39,242
10000000,77703,30:19.7,,,66686,-67.84,-87.15,-10.98,5.03,242
10000000,77704,30:20.2,,,66686,-66.96,-87.2,-10.05,6.68,242
10000000,77705,30:20.7,,,66686,-71.78,-87.74,-9.9,7.68,242
10000000,77706,30:21.2,,,66686,-73.65,-87.67,-9.66,9.78,242
10000000,77707,30:21.8,,,66686,-66.46,-86.99,-11.88,6.36,242
10000000,77708,30:22.2,,,66686,-71.06,-87.48,-9.77,6.48,242
10000000,77709,30:22.7,,,66686,-63.98,-87.41,-12.34,6.77,242
10000000,77710,30:23.2,,,66686,-69.24,-87.7,-10.69,4.8,242
10000000,77711,30:23.8,,,66686,-72.2,-88.4,-9.71,4.98,242
10000000,77712,30:24.3,,,66686,-68.31,-88.17,-10.74,5.06,242
10000000,77713,30:24.7,,,66686,-71.58,-88.46,-9.86,6.53,242
10000000,77714,30:25.2,,,66686,-71.35,-88.18,-10.61,5.35,242
10000000,77715,30:25.7,,,66686,-72.2,-88.51,-9.84,6.82,242
10000000,77716,30:26.2,,,66686,-66.95,-87.88,-10.6,5,242
10000000,77717,30:26.8,,,66686,-69.31,-88.3,-11.65,6.48,242
10000000,77718,30:27.2,,,66686,-66.13,-88.62,-11.51,5.03,242
10000000,77719,30:27.7,,,66686,-67.72,-88.57,-11.06,4.45,242
10000000,77720,30:28.2,,,66686,-73.69,-88.37,-9.51,6.1,242
10000000,77721,30:28.8,,,66686,-69.22,-88.16,-10.73,4.27,242
10000000,77722,30:29.3,,,66686,-71.79,-88.12,-12.48,5.05,242
10000000,77723,30:29.7,,,66686,-66.09,-88.66,-11.83,5.44,242
10000000,77724,30:30.2,,,66686,-68.78,-88.59,-11.1,6.46,242
10000000,77725,30:30.7,,,66686,-68.41,-88.78,-12.35,6.27,242
10000000,77726,30:31.3,,,66686,-75.38,-89.22,-9.9,8.57,242
10000000,77727,30:31.8,,,66686,-75.85,-88.82,-9.78,5.68,242
10000000,77728,30:32.2,,,66686,-65.87,-89.43,-13.77,4.38,242
10000000,77729,30:32.8,,,66686,-65.07,-91.7,-16.02,-0.55,242
10000000,77730,30:33.2,,,66686,-66.81,-90.6,-13.13,4.71,242
10000000,77731,30:33.8,,,66686,-67.52,-88.31,-11.77,6.79,242
10000000,77732,30:34.2,,,66686,-65.32,-88.31,-12.49,5.22,242
10000000,77733,30:34.7,,,66686,-64.81,-87.68,-13.72,3.98,242
10000000,77734,30:35.2,,,66686,-65.32,-88.29,-12.59,3.28,242
10000000,77735,30:35.7,,,66686,-65.71,-87.28,-11.95,5.62,242
10000000,77736,30:36.3,,,66686,-67.85,-87.76,-12.1,7,242
10000000,77737,30:36.7,,,66686,-67.71,-88.85,-10.72,4.14,242
10000000,77738,30:37.2,,,66686,-72.83,-88.2,-10.25,7.39,242
10000000,77739,30:37.7,,,66686,-68,-87.15,-11.93,5.5,242
10000000,77740,30:38.2,,,66686,-63.45,-88.15,-13.82,4.45,242
10000000,77741,30:38.8,,,66686,-66.64,-89.45,-12.68,4.45,242
10000000,77742,30:39.2,,,66686,-62.85,-89.04,-13.85,4,242
10000000,77743,30:39.7,,,66686,-69.81,-88.1,-9.96,6.38,242
10000000,77744,30:40.2,,,66686,-68.35,-88,-9.94,6.01,242
10000000,77745,30:40.8,,,66686,-65.19,-88.43,-13.16,6.86,242
10000000,77746,30:41.2,,,66686,-70.58,-89.35,-10.2,5.72,242
10000000,77747,30:41.7,,,66686,-66.43,-88.5,-9.14,7.41,242
10000000,77748,30:42.2,,,66686,-68.15,-88.67,-9.99,6.08,242
10000000,77749,30:42.7,,,66686,-67.56,-88.29,-12.69,4.12,242
10000000,77750,30:43.3,,,66686,-73.18,-87.63,-9.69,5.05,242
10000000,77751,30:43.7,,,66686,-66.88,-87.85,-11.11,8.62,242
10000000,77752,30:44.2,,,66686,-69.2,-89.1,-11.63,5.01,242
10000000,77753,30:44.7,,,66686,-69.99,-88.72,-10.37,4.38,242
10000000,77754,30:45.2,,,66686,-74.28,-88.33,-10.44,7.22,242
10000000,77755,30:45.8,,,66686,-69.14,-87.85,-11.78,5.6,242
10000000,77756,30:46.3,,,66686,-66.98,-88.64,-11.01,6.44,242
10000000,77757,30:46.7,,,66686,-74.46,-88.66,-8.98,3.81,242
10000000,77758,30:47.3,,,66686,-70.17,-88.9,-9.9,4.28,242
10000000,77759,30:47.7,,,66686,-70.94,-88.5,-9.54,4.4,242
10000000,77760,30:48.2,,,66686,-68.19,-88.68,-9.96,3.46,242
10000000,77761,30:48.8,,,66686,-67.72,-90.73,-13.52,-0.09,242
10000000,77762,30:49.2,,,66686,-68.08,-88.78,-12.17,1.03,242
10000000,77763,30:49.7,,,66686,-68.72,-88.81,-11.28,2.42,242
10000000,77764,30:50.2,,,66686,-66.31,-88.12,-12.01,5.47,242
10000000,77765,30:50.8,,,66686,-67.51,-87.25,-11.25,4.85,242
10000000,77766,30:51.2,,,66686,-68.13,-87.31,-10.15,4.93,242
10000000,77767,30:51.7,,,66686,-63.73,-86.81,-13.23,3.93,242
10000000,77768,30:52.3,,,66686,-68.01,-87.1,-10.56,3.33,242
10000000,77769,30:52.7,,,66686,-73.03,-87.31,-8.68,8.46,242
10000000,77770,30:53.2,,,66686,-67.95,-88.06,-11.64,1.84,242
10000000,77771,30:53.8,,,66686,-66.56,-89.11,-13.74,-1.32,242
10000000,77772,30:54.2,,,66686,-66.59,-86.53,-10.61,3.81,242
10000000,77773,30:54.7,,,66686,-66.13,-88.62,-11.17,3.15,242
10000000,77774,30:55.3,,,66686,-73.69,-89.17,-10.02,6.35,242
10000000,77775,30:55.7,,,66686,-67.53,-88.02,-10.55,8.47,242
10000000,77776,30:56.2,,,66686,-66.19,-87.48,-12.5,4.2,242
10000000,77777,30:56.8,,,66686,-63,-86.81,-11.77,4.9,242
10000000,77778,30:57.2,,,66686,-67.75,-86.17,-12.12,3.46,242
10000000,77779,30:57.7,,,66686,-65.81,-87.64,-11.03,4.6,242
10000000,77780,30:58.2,,,66686,-68.76,-88.48,-11.06,5.54,242
10000000,77781,30:58.8,,,66686,-70.91,-88.2,-10.38,4.99,242
10000000,77782,30:59.2,,,66686,-68.59,-88.45,-11.09,3.99,242
10000000,77783,30:59.7,,,66686,-63.82,-86.02,-11.2,7.67,242
10000000,77784,31:00.3,,,66686,-64.79,-86.77,-11.85,5.29,242
10000000,77785,31:00.7,,,66686,-62.88,-84.8,-12.36,2.11,242
10000000,77786,31:01.3,,,66686,-69.15,-85.26,-11.22,6.34,242
10000000,77787,31:01.7,,,66686,-67.15,-85.54,-11.07,3.82,242
10000000,77788,31:02.3,,,66686,-65.06,-85.26,-11.08,5.77,242
10000000,77789,31:02.8,,,66686,-66.37,-85.7,-11.29,4.01,242
10000000,77790,31:03.3,,,66686,-69.84,-86.69,-10.93,5.82,242
10000000,77791,31:03.7,,,66686,-64.18,-85.25,-10.62,4.18,242
10000000,77792,31:04.2,,,66686,-68.6,-87.66,-10.63,6.41,242
10000000,77793,31:04.7,,,66686,-65.18,-85.08,-11.61,2.91,242
10000000,77794,31:05.3,,,66686,-73.04,-89.34,-9.52,6.2,242
10000000,77795,31:05.7,,,66686,-69.29,-89.09,-10.78,5.25,242
10000000,77796,31:06.3,,,66686,-66.69,-88.43,-12.62,0.97,242
10000000,77797,31:06.7,,,66686,-67.53,-87.06,-10.88,2.09,242
10000000,77798,31:07.3,,,66686,-72.69,-86.35,-9.58,3.21,242
10000000,77799,31:07.8,,,66686,-68.57,-87.49,-11.35,2.51,242
10000000,77800,31:08.2,,,66686,-68.26,-87.99,-13.3,1.15,242
10000000,77801,31:08.7,,,66686,-68.06,-86.83,-10.5,2.35,242
10000000,77802,31:09.2,,,66686,-71.34,-87.37,-11.97,4.61,242
10000000,77803,31:09.8,,,66686,-66.79,-86.67,-10.99,2.21,242
10000000,77804,31:10.2,,,66686,-65.4,-88.34,-14.44,0.69,242
10000000,77805,31:10.8,,,66686,-64.65,-87.28,-12.64,4.07,242
10000000,77806,31:11.2,,,66686,-64.07,-87.59,-13.08,4.56,242
