FileId,Sequence No,Time,,,EARFCN (0),RSSI (0),R0 RSRP (0),R0 RSRQ (0),R0 RS CINR (0),Cell ID (0)
10000060,467583,33:34.9,,,2200,-75.64,-104.72,-20.98,-8.7,310
10000060,467584,33:35.4,,,2200,-74.64,-103.86,-20.35,-7.46,310
10000060,467585,33:35.9,,,2200,-75.03,-101.67,-18.5,-4.83,365
10000060,467586,33:36.4,,,2200,-74.81,-104.72,-21.39,-9.2,310
10000060,467587,33:36.9,,,2200,-74.95,-104.58,-21.21,-9.02,365
10000060,467588,33:37.4,,,2200,-75.14,-106.24,-22.57,-10.51,310
10000060,467589,33:37.9,,,2200,-74.84,-103.4,-20.53,-7.34,310
10000060,467590,33:38.4,,,2200,-75.4,-102.98,-19.25,-6.5,310
10000060,467591,33:38.9,,,2200,-75.89,-104.05,-20.28,-8.16,310
10000060,467592,33:39.4,,,2200,-75.89,-103.65,-19.72,-7.59,310
10000060,467593,33:39.9,,,2200,-75.2,-104.22,-20.9,-8.39,310
10000060,467594,33:40.4,,,2200,-75.31,-103.8,-20.23,-7.56,310
10000060,467595,33:40.9,,,2200,-75.84,-105.21,-21.12,-8.81,310
10000060,467596,33:41.4,,,2200,-75.71,-104.65,-21.02,-8.28,310
10000060,467597,33:41.9,,,2200,-76.33,-104.27,-20.79,-8,310
10000060,467598,33:42.4,,,2200,-75.52,-106.76,-23.47,-10.99,310
10000060,467599,33:42.9,,,2200,-76.5,-105.18,-20.78,-8.38,310
10000060,467600,33:43.4,,,2200,-75.51,-104.48,-20.16,-7.6,310
10000060,467601,33:43.9,,,2200,-76.31,-104.44,-20.49,-8.21,365
10000060,467602,33:44.4,,,2200,-76.18,-107.74,-23.28,-11.29,310
10000060,467603,33:44.9,,,2200,-73.47,-109.62,-26.09,-14.52,365
10000060,467604,33:45.4,,,2200,-76.5,-110.23,-25.17,-13.15,310
10000060,467605,33:45.9,,,2200,-75.43,-111,-27.84,-16.13,310
10000060,467606,33:46.4,,,2200,-75.41,-104.43,-20.43,-7.36,143
10000060,467607,33:46.9,,,2200,-75.42,-109.18,-24.42,-11.53,143
10000060,467608,33:47.4,,,2200,-75.95,-103.24,-19.58,-5.66,143
10000060,467609,33:47.9,,,2200,-78.78,-107.66,-20.54,-7.97,365
10000060,467610,33:48.4,,,2200,-77.34,-108.62,-22.06,-9.52,143
10000060,467611,33:48.9,,,2200,-77.75,-103.95,-18.37,-5.58,310
10000060,467612,33:49.4,,,2200,-74.78,-103.25,-19.05,-3.8,143
10000060,467613,33:49.9,,,2200,-76.78,-102.57,-18.71,-5.12,310
10000060,467614,33:50.4,,,2200,-77.22,-107.86,-22.74,-9.53,143
10000060,467615,33:50.9,,,2200,-75.78,-108.18,-23.69,-11.07,143
10000060,467616,33:51.4,,,2200,-75.41,-103.57,-19.43,-5.37,143
10000060,467617,33:51.9,,,2200,-77.62,-109.49,-24.23,-11.54,310
10000060,467618,33:52.4,,,2200,-76.64,-105.07,-19.87,-6.65,143
10000060,467619,33:52.9,,,2200,-78.95,-108.51,-21.15,-8.71,310
10000060,467620,33:53.4,,,2200,-80.13,-113.97,-24.98,-13.23,310
10000060,467621,33:53.9,,,2200,-78.71,-106.01,-18.79,-4.65,143
10000060,467622,33:54.4,,,2200,-81.06,-108.61,-19.39,-6.14,143
10000060,467623,33:54.9,,,2200,-80.37,-109,-19.73,-5.5,143
10000060,467624,33:55.4,,,2200,-80.58,-114.56,-25.2,-13.36,310
10000060,467625,33:55.9,,,2200,-82.79,-115.23,-24.31,-12.09,310
10000060,467626,33:56.4,,,2200,-80.87,,,,
10000060,467627,33:56.9,,,2200,-80.73,-119.09,-30.22,-18.89,310
10000060,467628,33:57.4,,,2200,-80.41,-112.9,-23.53,-11.45,310
10000060,467629,33:57.9,,,2200,-81.66,-115.27,-25.79,-13.4,310
10000060,467630,33:58.4,,,2200,-79.15,-107.34,-20.51,-7.79,161
10000060,467631,33:58.9,,,2200,-77.74,-110.71,-25.24,-13.34,143
10000060,467632,33:59.4,,,2200,-77.17,-108.52,-23.39,-11.34,143
10000060,467633,33:59.9,,,2200,-77.99,-107.52,-21.09,-7.38,143
10000060,467634,34:00.4,,,2200,-77.65,-107.6,-20.82,-8.6,143
10000060,467635,34:00.9,,,2200,-79.54,-109.22,-20.97,-8.17,404
10000060,467636,34:01.4,,,2200,-81.85,-115.57,-25.51,-13.43,161
10000060,467637,34:01.9,,,2200,-81.92,-115.2,-26.12,-13.94,404
10000060,467638,34:02.4,,,2200,-82.59,-115.71,-25.51,-14.13,161
10000060,467639,34:02.9,,,2200,-82.75,-109.11,-18.97,-6.82,161
10000060,467640,34:03.4,,,2200,-82.83,-117.46,-25.88,-14.14,404
10000060,467641,34:03.9,,,2200,-83.24,-113.06,-22.39,-8.86,143
10000060,467642,34:04.4,,,2200,-83.25,-116.4,-24.94,-12.91,310
10000060,467643,34:04.9,,,2200,-81.17,-114.82,-24.59,-11.98,166
10000060,467644,34:05.4,,,2200,-83.17,-119.3,-27.39,-15.68,404
10000060,467645,34:05.9,,,2200,-80.41,-110.78,-22.04,-9.69,166
10000060,467646,34:06.4,,,2200,-79.76,-114.14,-26.74,-14.2,161
10000060,467647,34:06.9,,,2200,-80.75,-115.7,-26.77,-15.44,310
10000060,467648,34:07.4,,,2200,-81.92,-115.95,-26.03,-14.08,482
10000060,467649,34:07.9,,,2200,-81.23,-116.63,-27.58,-16.15,482
10000060,467650,34:08.4,,,2200,-81.92,-112.97,-23.37,-11.03,310
10000060,467651,34:08.9,,,2200,-79.85,-108.76,-20.74,-8.11,170
10000060,467652,34:09.4,,,2200,-82.58,-114.86,-24.85,-13.11,482
10000060,467653,34:09.9,,,2200,-81.2,-114.33,-26.04,-13.8,482
10000060,467654,34:10.4,,,2200,-81.65,-108.97,-19.87,-7,439
10000060,467655,34:10.9,,,2200,-81.26,-110.64,-21.98,-8.85,46
10000060,467656,34:11.4,,,2200,-80.84,-107.43,-19.26,-6.23,46
10000060,467657,34:11.9,,,2200,-79.18,-110.6,-23.58,-11.82,439
10000060,467658,34:12.4,,,2200,-79.85,-110.13,-22.31,-10.17,439
10000060,467659,34:12.9,,,2200,-80.93,-114.66,-25.68,-13.37,46
10000060,467660,34:13.4,,,2200,-82.36,-114.51,-25.51,-13.3,46
10000060,467661,34:13.9,,,2200,-81.1,-111.19,-23.41,-10.67,46
10000060,467662,34:14.4,,,2200,-80.16,-109.94,-22.74,-9.79,46
10000060,467663,34:14.9,,,2200,-79.63,-112.99,-25.59,-13.79,500
10000060,467664,34:15.4,,,2200,-79.47,-110.98,-22.93,-11.67,500
10000060,467665,34:15.9,,,2200,-80.02,-112.4,-24.07,-12.2,500
10000060,467666,34:16.4,,,2200,-80.15,-110.45,-22.49,-10.82,439
10000060,467667,34:16.9,,,2200,-78.3,-112.49,-25.27,-13.44,439
10000060,467668,34:17.4,,,2200,-78.18,-108.36,-21.4,-8.57,46
10000060,467669,34:17.9,,,2200,-81.57,-116.46,-28.48,-16.01,46
10000060,467670,34:18.4,,,2200,-81,-112.42,-23.44,-12.03,439
10000060,467671,34:18.9,,,2200,-80.26,-111.36,-22.46,-10.11,143
10000060,467672,34:19.4,,,2200,-81.12,-109.07,-20.69,-8.28,439
10000060,467673,34:19.9,,,2200,-81.32,-110.99,-22.03,-9.27,143
10000060,467674,34:20.4,,,2200,-80.5,-113.55,-24.85,-12.67,46
10000060,467675,34:20.9,,,2200,-80.86,-111.76,-23.04,-10.63,46
10000060,467676,34:21.4,,,2200,-80.32,-109.56,-21.03,-8.99,439
10000060,467677,34:21.9,,,2200,-81.83,-114.49,-25.2,-12.96,78
10000060,467678,34:22.4,,,2200,-81.61,-117.37,-27.46,-15.75,78
10000060,467679,34:22.9,,,2200,-82.44,-115.13,-25.24,-12.91,500
10000060,467680,34:23.4,,,2200,-81.67,-113.24,-23.5,-11.19,439
10000060,467681,34:23.9,,,2200,-80.89,-115.31,-27.06,-14.94,46
10000060,467682,34:24.4,,,2200,-81.65,-112.52,-23.32,-11.5,439
10000060,467683,34:24.9,,,2200,-80.1,-111.98,-23.5,-11.53,439
10000060,467684,34:25.4,,,2200,-81.88,-114.21,-24.28,-11.92,482
10000060,467685,34:25.9,,,2200,-81.3,-109.63,-20.53,-7.3,482
10000060,467686,34:26.4,,,2200,-86.44,-115.32,-20.87,-8.47,500
10000060,467687,34:26.9,,,2200,-88.22,-117.9,-21.7,-9.68,500
10000060,467688,34:27.4,,,2200,-88.23,-122.21,-25.85,-14.06,500
10000060,467689,34:27.9,,,2200,-87.01,-117.33,-22.06,-10.15,500
10000060,467690,34:28.4,,,2200,-83.26,-114.92,-23.23,-11.32,439
10000060,467691,34:28.9,,,2200,-86.1,-120.73,-26.7,-15.19,439
10000060,467692,34:29.4,,,2200,-84.39,,,,
10000060,467693,34:29.9,,,2200,-85.64,-115.26,-22.96,-10.55,482
10000060,467694,34:30.4,,,2200,-83.56,-118.72,-26.89,-14.96,46
10000060,467695,34:30.9,,,2200,-83.32,-113.91,-22.1,-9.02,439
10000060,467696,34:31.4,,,2200,-85.67,-113.34,-19.32,-6.84,439
10000060,467697,34:31.9,,,2200,-87.22,-122.47,-26.9,-15.25,439
10000060,467698,34:32.4,,,2200,-88.17,-124.76,-28.69,-16.81,46
10000060,467699,34:32.9,,,2200,-87.98,-124.02,-28.08,-16.64,46
10000060,467700,34:33.4,,,2200,-87.94,-121.92,-26,-14.39,500
10000060,467701,34:33.9,,,2200,-89.84,-121,-24.74,-12.48,46
10000060,467702,34:34.4,,,2200,-88.12,-125.89,-29.62,-18.23,482
10000060,467703,34:34.9,,,2200,-87.65,,,,
10000060,467704,34:35.4,,,2200,-87.7,,,,
10000060,467705,34:35.9,,,2200,-88.16,,,,
10000060,467706,34:36.4,,,2200,-87.8,,,,
10000060,467707,34:36.9,,,2200,-87.71,,,,
10000060,467708,34:37.4,,,2200,-88.81,,,,
10000060,467709,34:37.9,,,2200,-88.49,,,,
10000060,467710,34:38.4,,,2200,-87.18,,,,
10000060,467711,34:38.9,,,2200,-86.11,,,,
10000060,467712,34:39.4,,,2200,-86.05,,,,
10000060,467713,34:39.9,,,2200,-86.57,,,,
10000060,467714,34:40.4,,,2200,-85.18,,,,
10000060,467715,34:40.9,,,2200,-86.11,,,,
10000060,467716,34:41.4,,,2200,-85.68,,,,
10000060,467717,34:41.9,,,2200,-87.27,,,,
10000060,467718,34:42.4,,,2200,-84.69,-118.51,-25.33,-13.33,143
10000060,467719,34:42.9,,,2200,-85.08,,,,
10000060,467720,34:43.4,,,2200,-85.47,-119.55,-26.12,-14.61,439
10000060,467721,34:43.9,,,2200,-85.04,-115.72,-22.42,-9.52,143
10000060,467722,34:44.4,,,2200,-84.33,-119.45,-25.7,-13.61,143
10000060,467723,34:44.9,,,2200,-84.56,-115.25,-22.33,-9.5,143
10000060,467724,34:45.4,,,2200,-85.6,-116.61,-23.4,-11.72,439
10000060,467725,34:45.9,,,2200,-87.62,-117.83,-23.01,-10.71,439
10000060,467726,34:46.4,,,2200,-86.49,-124.34,-30.07,-17.96,439
10000060,467727,34:46.9,,,2200,-84.94,-116.42,-23.12,-10.45,143
10000060,467728,34:47.4,,,2200,-84.92,-123.58,-29.58,-17.31,143
10000060,467729,34:47.9,,,2200,-85.54,-123.12,-28.77,-16.44,143
10000060,467730,34:48.4,,,2200,-87.59,,,,
10000060,467731,34:48.9,,,2200,-87.15,-123.23,-27.65,-16.59,143
10000060,467732,34:49.4,,,2200,-86.38,-123.78,-28.84,-17.46,143
10000060,467733,34:49.9,,,2200,-87.01,,,,
10000060,467734,34:50.4,,,2200,-85.85,,,,
10000060,467735,34:50.9,,,2200,-87.39,,,,
10000060,467736,34:51.4,,,2200,-88,,,,
10000060,467737,34:51.9,,,2200,-87.11,,,,
10000060,467738,34:52.4,,,2200,-86.85,-124.45,-29.12,-17.72,143
10000060,467739,34:52.9,,,2200,-87.85,-126.51,-30.27,-18.85,143
10000060,467740,34:53.4,,,2200,-86.84,,,,
10000060,467741,34:53.9,,,2200,-87.76,,,,
10000060,467742,34:54.4,,,2200,-86.31,,,,
10000060,467743,34:54.9,,,2200,-86.23,,,,
10000060,467744,34:55.4,,,2200,-85.88,,,,
10000060,467745,34:55.9,,,2200,-85.32,-122.12,-27.91,-16.55,310
10000060,467746,34:56.4,,,2200,-86.31,,,,
10000060,467747,34:56.9,,,2200,-85.8,,,,
10000060,467748,34:57.4,,,2200,-85.34,-118.41,-24.35,-11.91,310
10000060,467749,34:57.9,,,2200,-87.24,,,,
10000060,467750,34:58.4,,,2200,-86.01,,,,
10000060,467751,34:58.9,,,2200,-84.78,-117.19,-23.94,-11.81,310
10000060,467752,34:59.4,,,2200,-85.35,,,,
10000060,467753,34:59.9,,,2200,-83.67,,,,
10000060,467754,35:00.4,,,2200,-84.29,,,,
10000060,467755,35:00.9,,,2200,-83.05,,,,
10000060,467756,35:01.4,,,2200,-81.88,,,,
10000060,467757,35:01.9,,,2200,-83.01,,,,
10000060,467758,35:02.4,,,2200,-82.06,,,,
10000060,467759,35:02.9,,,2200,-83.62,,,,
10000060,467760,35:03.4,,,2200,-83.81,,,,
10000060,467761,35:03.9,,,2200,-83.33,-118.65,-27.31,-15.62,310
10000060,467762,35:04.4,,,2200,-82.35,,,,
10000060,467763,35:04.9,,,2200,-82.33,,,,
10000060,467764,35:05.4,,,2200,-81.23,-117.73,-27.59,-15.84,310
10000060,467765,35:05.9,,,2200,-82.22,,,,
10000060,467766,35:06.4,,,2200,-81.68,,,,
10000060,467767,35:06.9,,,2200,-80.51,,,,
10000060,467768,35:07.4,,,2200,-79.7,-117.99,-29.5,-18.3,310
10000060,467769,35:07.9,,,2200,-80.5,,,,
10000060,467770,35:08.4,,,2200,-83.67,,,,
10000060,467771,35:08.9,,,2200,-81.57,,,,
10000060,467772,35:09.4,,,2200,-79.86,,,,
10000060,467773,35:09.9,,,2200,-81.43,,,,
10000060,467774,35:10.4,,,2200,-80.28,,,,
10000060,467775,35:10.9,,,2200,-79.05,,,,
10000060,467776,35:11.4,,,2200,-79.02,,,,
10000060,467777,35:11.9,,,2200,-81.5,-113.68,-24.81,-12.53,175
10000060,467778,35:12.4,,,2200,-81.19,-117.44,-28.13,-16.03,308
10000060,467779,35:12.9,,,2200,-80.77,-114.3,-25.08,-12.14,308
10000060,467780,35:13.4,,,2200,-80.1,,,,
10000060,467781,35:13.9,,,2200,-81.2,-112.86,-24.75,-12.69,175
10000060,467782,35:14.4,,,2200,-80.09,,,,
10000060,467783,35:14.9,,,2200,-81.08,-116.98,-28.01,-16.27,175
10000060,467784,35:15.4,,,2200,-80.29,-109.5,-20.84,-9.11,500
10000060,467785,35:15.9,,,2200,-79.33,,,,
10000060,467786,35:16.4,,,2200,-80.17,-113.94,-24.87,-12.36,308
10000060,467787,35:16.9,,,2200,-81.58,-117.51,-27.51,-15.45,500
10000060,467788,35:17.4,,,2200,-79.36,-112.32,-24.77,-12.74,500
10000060,467789,35:17.9,,,2200,-78.74,-116.82,-30.22,-18.44,500
10000060,467790,35:18.4,,,2200,-78.22,-115.06,-28.64,-16.85,175
10000060,467791,35:18.9,,,2200,-79.19,,,,
10000060,467792,35:19.4,,,2200,-78.7,-114.61,-27.51,-15.38,175
10000060,467793,35:19.9,,,2200,-79.14,-109.49,-22.4,-10.3,365
10000060,467794,35:20.4,,,2200,-78.99,-110.12,-22.49,-10.57,365
10000060,467795,35:20.9,,,2200,-79.44,-112.65,-25.18,-13.3,365
10000060,467796,35:21.4,,,2200,-79.43,-109.06,-21.58,-9.08,365
10000060,467797,35:21.9,,,2200,-79.21,-108.54,-21.46,-9.24,365
10000060,467798,35:22.4,,,2200,-78.29,-109.98,-23.26,-11.09,365
10000060,467799,35:22.9,,,2200,-78.29,-110.89,-24.05,-11.83,365
10000060,467800,35:23.4,,,2200,-78.61,-110.05,-23.23,-10.54,365
10000060,467801,35:23.9,,,2200,-79.14,-112.93,-25.53,-14.22,365
10000060,467802,35:24.4,,,2200,-79.33,-108.23,-20.9,-8.43,365
10000060,467803,35:24.9,,,2200,-79.08,-109.19,-21.77,-9.42,365
10000060,467804,35:25.4,,,2200,-77.93,-110.05,-23.03,-11.05,365
10000060,467805,35:25.9,,,2200,-79.77,-111.54,-24.83,-12.6,365
10000060,467806,35:26.4,,,2200,-79.67,-111.06,-23.18,-11.48,365
10000060,467807,35:26.9,,,2200,-79.15,-111.16,-23.52,-11.32,365
10000060,467808,35:27.4,,,2200,-79.09,-110.22,-22.56,-10.39,365
10000060,467809,35:27.9,,,2200,-79.24,-112.41,-25.15,-12.83,365
10000060,467810,35:28.4,,,2200,-78.77,-110.67,-23.05,-10.9,365
10000060,467811,35:28.9,,,2200,-78.22,-111.19,-24.23,-11.89,365
10000060,467812,35:29.4,,,2200,-78.62,-109.44,-22.1,-9.62,365
10000060,467813,35:29.9,,,2200,-79.49,-110.81,-23.81,-11.06,365
10000060,467814,35:30.4,,,2200,-80.05,-110.49,-22.25,-10.09,365
10000060,467815,35:30.9,,,2200,-79.65,-113.8,-25.4,-13.61,365
10000060,467816,35:31.4,,,2200,-79.25,,,,
10000060,467817,35:31.9,,,2200,-79.32,,,,
10000060,467818,35:32.4,,,2200,-79.43,-116.43,-28.46,-16.64,310
10000060,467819,35:32.9,,,2200,-79.96,-109.33,-22.06,-9.86,143
10000060,467820,35:33.4,,,2200,-79.24,-111.12,-23.75,-10.97,365
10000060,467821,35:33.9,,,2200,-77.7,-110.34,-23.49,-10.5,143
10000060,467822,35:34.4,,,2200,-79.32,-110.41,-22.04,-9.63,310
10000060,467823,35:34.9,,,2200,-78.55,-111,-23.26,-11.02,143
10000060,467824,35:35.4,,,2200,-79.21,-110.07,-22.55,-10.33,310
10000060,467825,35:35.9,,,2200,-78.91,-109.03,-21.46,-8.5,310
10000060,467826,35:36.4,,,2200,-79.26,-110.21,-22.17,-9.9,310
10000060,467827,35:36.9,,,2200,-78.44,-109.12,-21.29,-8.26,310
10000060,467828,35:37.4,,,2200,-79.33,-108.23,-20.49,-7.2,310
10000060,467829,35:37.9,,,2200,-79.55,-110.57,-22.64,-10.34,310
10000060,467830,35:38.4,,,2200,-78.58,-109.17,-21.52,-8.77,143
10000060,467831,35:38.9,,,2200,-79.11,-109.47,-21.7,-9.36,310
10000060,467832,35:39.4,,,2200,-80.25,-109.34,-21.15,-9.13,310
10000060,467833,35:39.9,,,2200,-79.65,-106.83,-19.22,-6.19,310
10000060,467834,35:40.4,,,2200,-78.92,-108.04,-20.83,-8.66,310
10000060,467835,35:40.9,,,2200,-78.41,-108.11,-20.74,-8.44,310
10000060,467836,35:41.4,,,2200,-78.53,-108.93,-21.04,-9.05,310
10000060,467837,35:41.9,,,2200,-80.01,-108.6,-21.01,-8.82,310
10000060,467838,35:42.4,,,2200,-79.55,-109.45,-21.98,-9.65,310
10000060,467839,35:42.9,,,2200,-79.35,-106.83,-18.98,-6.47,310
10000060,467840,35:43.4,,,2200,-78.06,-106.69,-19.66,-5.5,143
10000060,467841,35:43.9,,,2200,-78.11,-107.36,-20.47,-7.72,310
10000060,467842,35:44.4,,,2200,-80.25,-107.84,-19.08,-6.56,310
10000060,467843,35:44.9,,,2200,-77.39,-112.18,-25.43,-13.61,143
10000060,467844,35:45.4,,,2200,-79.7,-114.2,-26.64,-14.81,310
10000060,467845,35:45.9,,,2200,-79.58,-116.9,-29.44,-17.35,310
10000060,467846,35:46.4,,,2200,-81.16,,,,
10000060,467847,35:46.9,,,2200,-80.96,-118.28,-29,-17.97,310
10000060,467848,35:47.4,,,2200,-78.79,-107.81,-20.06,-6.86,143
10000060,467849,35:47.9,,,2200,-80.01,-116.26,-28.31,-16.15,143
10000060,467850,35:48.4,,,2200,-80.16,,,,
10000060,467851,35:48.9,,,2200,-81.55,-111.75,-21.86,-9.83,310
10000060,467852,35:49.4,,,2200,-81.37,-116.36,-26.87,-15.19,358
10000060,467853,35:49.9,,,2200,-82.53,-114.53,-24.56,-12.21,310
10000060,467854,35:50.4,,,2200,-79.62,-115.72,-27.92,-16.28,143
10000060,467855,35:50.9,,,2200,-82.66,-116.84,-26.54,-15.33,310
10000060,467856,35:51.4,,,2200,-81.68,,,,
10000060,467857,35:51.9,,,2200,-80.72,-115.1,-26.04,-13.6,310
10000060,467858,35:52.4,,,2200,-79.15,,,,
10000060,467859,35:52.9,,,2200,-78.49,-112.32,-24.4,-11.57,143
10000060,467860,35:53.4,,,2200,-78.59,-112.12,-24.61,-12.12,143
10000060,467861,35:53.9,,,2200,-78.97,-108.5,-21.23,-8.39,143
10000060,467862,35:54.4,,,2200,-80.44,-113.81,-25.4,-13.13,500
10000060,467863,35:54.9,,,2200,-80.15,-118.63,-29.85,-18.26,143
10000060,467864,35:55.4,,,2200,-78.01,-109.85,-23.55,-10.8,143
10000060,467865,35:55.9,,,2200,-79.29,-110.86,-23.93,-11.59,358
10000060,467866,35:56.4,,,2200,-78.32,-116.51,-29.61,-17.86,500
10000060,467867,35:56.9,,,2200,-77.36,-111.25,-25.49,-13.42,310
10000060,467868,35:57.4,,,2200,-77.5,-107.92,-21.75,-9.67,500
10000060,467869,35:57.9,,,2200,-77.97,-111.43,-26.05,-13.85,500
10000060,467870,35:58.4,,,2200,-78.52,,,,
10000060,467871,35:58.9,,,2200,-78.23,-108.95,-22.26,-9.17,143
10000060,467872,35:59.4,,,2200,-79.28,-112.56,-24.38,-12.46,500
10000060,467873,35:59.9,,,2200,-78.76,-110.75,-23.48,-11.29,143
10000060,467874,36:00.4,,,2200,-78.47,-112.04,-24.8,-12.42,143
10000060,467875,36:00.9,,,2200,-78.59,-114.63,-27,-14.95,143
10000060,467876,36:01.4,,,2200,-78.63,-113.48,-26.05,-14.53,310
10000060,467877,36:01.9,,,2200,-78.59,,,,
10000060,467878,36:02.4,,,2200,-78.96,-114.01,-26.53,-14.88,310
10000060,467879,36:02.9,,,2200,-77.79,-110.02,-23.53,-11.11,143
10000060,467880,36:03.4,,,2200,-78.44,-113.6,-26.08,-14.21,310
10000060,467881,36:03.9,,,2200,-77.08,,,,
10000060,467882,36:04.4,,,2200,-76.59,-114.23,-28.14,-16.27,310
10000060,467883,36:04.9,,,2200,-79.7,-112.94,-25.18,-13.22,308
10000060,467884,36:05.4,,,2200,-77.32,-109.76,-23.32,-11.63,500
10000060,467885,36:05.9,,,2200,-77.41,-108.14,-22.5,-9.86,308
10000060,467886,36:06.4,,,2200,-78.2,-110.44,-24.29,-11.44,308
10000060,467887,36:06.9,,,2200,-76.45,-111.89,-26.86,-15.34,308
10000060,467888,36:07.4,,,2200,-77.44,-112.96,-26.98,-15.27,310
10000060,467889,36:07.9,,,2200,-75.28,,,,
10000060,467890,36:08.4,,,2200,-77.64,,,,
10000060,467891,36:08.9,,,2200,-76.78,-111.25,-26.25,-14.08,308
10000060,467892,36:09.4,,,2200,-75.68,,,,
10000060,467893,36:09.9,,,2200,-76.1,,,,
10000060,467894,36:10.4,,,2200,-76.04,-103.6,-19.44,-6.83,308
10000060,467895,36:10.9,,,2200,-73.82,,,,
10000060,467896,36:11.4,,,2200,-74.25,,,,
10000060,467897,36:11.9,,,2200,-74.63,-113.08,-30.3,-18.01,308
10000060,467898,36:12.4,,,2200,-75.01,,,,
10000060,467899,36:12.9,,,2200,-73.67,,,,
10000060,467900,36:13.4,,,2200,-72.95,,,,
10000060,467901,36:13.9,,,2200,-73.99,,,,
10000060,467902,36:14.4,,,2200,-72.69,,,,
10000060,467903,36:14.9,,,2200,-70.36,,,,
10000060,467904,36:15.4,,,2200,-71.42,-107.68,-27.68,-15.01,308
10000060,467905,36:15.9,,,2200,-69.06,-106.35,-28.37,-16.54,500
10000060,467906,36:16.4,,,2200,-69.02,-103.34,-25.5,-13.85,500
10000060,467907,36:16.9,,,2200,-70.96,-101.91,-23.14,-10.63,98
10000060,467908,36:17.4,,,2200,-71.07,-102.81,-24.03,-11.78,500
